ID,Title,Link,titleSlug,Approach,Difficulty,Topics
1153,String Transforms Into Another String,String Transforms Into Another String,string-transforms-into-another-string,,Medium,"Graph, "
1154,Day of the Year,Day of the Year,day-of-the-year,,Medium,"Math, "
1158,Market Analysis I,Market Analysis I,market-analysis-i,,Medium,
1159,Market Analysis II,Market Analysis II,market-analysis-ii,,Medium,
1160,Find Words That Can Be Formed by Characters,Find Words That Can Be Formed by Characters,find-words-that-can-be-formed-by-characters,,Medium,"Array, Hash Table, "
1163,Last Substring in Lexicographical Order,Last Substring in Lexicographical Order,last-substring-in-lexicographical-order,,Medium,"String, Suffix Array, "
1164,Product Price at a Given Date,Product Price at a Given Date,product-price-at-a-given-date,,Medium,
1166,Design File System,Design File System,design-file-system,,Medium,"Hash Table, Design, "
1167,Minimum Cost to Connect Sticks,Minimum Cost to Connect Sticks,minimum-cost-to-connect-sticks,,Medium,"Greedy, "
1169,Invalid Transactions,Invalid Transactions,invalid-transactions,,Medium,"Array, String, "
1170,Compare Strings by Frequency of the Smallest Character,Compare Strings by Frequency of the Smallest Character,compare-strings-by-frequency-of-the-smallest-character,,Medium,"Array, String, "
1174,Immediate Food Delivery II,Immediate Food Delivery II,immediate-food-delivery-ii,,Medium,
1175,Prime Arrangements,Prime Arrangements,prime-arrangements,,Medium,"Math, "
1176,Diet Plan Performance,Diet Plan Performance,diet-plan-performance,,Medium,"Array, Sliding Window, "
1177,Can Make Palindrome from Substring,Can Make Palindrome from Substring,can-make-palindrome-from-substring,,Medium,"Array, String, "
1179,Reformat Department Table,Reformat Department Table,reformat-department-table,,Medium,
1180,Count Substrings with Only One Distinct Letter,Count Substrings with Only One Distinct Letter,count-substrings-with-only-one-distinct-letter,,Medium,"Math, String, "
1181,Before and After Puzzle,Before and After Puzzle,before-and-after-puzzle,,Medium,"String, "
1183,Maximum Number of Ones,Maximum Number of Ones,maximum-number-of-ones,,Medium,"Math, Sort, "
1185,Day of the Week,Day of the Week,day-of-the-week,,Medium,"Array, "
1193,Monthly Transactions I,Monthly Transactions I,monthly-transactions-i,,Medium,
1194,Tournament Winners,Tournament Winners,tournament-winners,,Medium,
1195,Fizz Buzz Multithreaded,Fizz Buzz Multithreaded,fizz-buzz-multithreaded,,Medium,
1196,How Many Apples Can You Put into the Basket,How Many Apples Can You Put into the Basket,how-many-apples-can-you-put-into-the-basket,,Medium,"Greedy, "
1197,Minimum Knight Moves,Minimum Knight Moves,minimum-knight-moves,,Medium,"Breadth-first Search, "
1199,Minimum Time to Build Blocks,Minimum Time to Build Blocks,minimum-time-to-build-blocks,,Medium,"Math, Dynamic Programming, "
1201,Ugly Number III,Ugly Number III,ugly-number-iii,,Medium,"Math, Binary Search, "
1203,Sort Items by Groups Respecting Dependencies,Sort Items by Groups Respecting Dependencies,sort-items-by-groups-respecting-dependencies,,Medium,"Depth-first Search, Graph, Topological Sort, "
1205,Monthly Transactions II,Monthly Transactions II,monthly-transactions-ii,,Medium,
1210,Minimum Moves to Reach Target with Rotations,Minimum Moves to Reach Target with Rotations,minimum-moves-to-reach-target-with-rotations,,Medium,"Breadth-first Search, "
1211,Queries Quality and Percentage,Queries Quality and Percentage,queries-quality-and-percentage,,Medium,
1212,Team Scores in Football Tournament,Team Scores in Football Tournament,team-scores-in-football-tournament,,Medium,
1217,Play with Chips,Play with Chips,play-with-chips,,Medium,"Array, Math, Greedy, "
1220,Count Vowels Permutation,Count Vowels Permutation,count-vowels-permutation,,Medium,"Dynamic Programming, "
1221,Split a String in Balanced Strings,Split a String in Balanced Strings,split-a-string-in-balanced-strings,,Medium,"String, Greedy, "
1222,Queens That Can Attack the King,Queens That Can Attack the King,queens-that-can-attack-the-king,,Medium,"Array, "
1223,Dice Roll Simulation,Dice Roll Simulation,dice-roll-simulation,,Medium,"Dynamic Programming, "
1225,Report Contiguous Dates,Report Contiguous Dates,report-contiguous-dates,,Medium,
1226,The Dining Philosophers,The Dining Philosophers,the-dining-philosophers,,Medium,
1227,Airplane Seat Assignment Probability,Airplane Seat Assignment Probability,airplane-seat-assignment-probability,,Medium,"Math, Dynamic Programming, Brainteaser, "
1232,Check If It Is a Straight Line,Check If It Is a Straight Line,check-if-it-is-a-straight-line,,Medium,"Array, Math, Geometry, "
1233,Remove Sub-Folders from the Filesystem,Remove Sub-Folders from the Filesystem,remove-sub-folders-from-the-filesystem,,Medium,"Array, String, "
1234,Replace the Substring for Balanced String,Replace the Substring for Balanced String,replace-the-substring-for-balanced-string,,Medium,"Two Pointers, String, "
1236,Web Crawler,Web Crawler,web-crawler,,Medium,"Depth-first Search, Breadth-first Search, "
1237,Find Positive Integer Solution for a Given Equation,Find Positive Integer Solution for a Given Equation,find-positive-integer-solution-for-a-given-equation,,Medium,"Math, Binary Search, "
1238,Circular Permutation in Binary Representation,Circular Permutation in Binary Representation,circular-permutation-in-binary-representation,,Medium,"Math, "
1240,Tiling a Rectangle with the Fewest Squares,Tiling a Rectangle with the Fewest Squares,tiling-a-rectangle-with-the-fewest-squares,,Medium,"Dynamic Programming, Backtracking, "
1241,Number of Comments per Post,Number of Comments per Post,number-of-comments-per-post,,Medium,
1243,Array Transformation,Array Transformation,array-transformation,,Medium,"Array, "
1244,Design A Leaderboard,Design A Leaderboard,design-a-leaderboard,,Medium,"Hash Table, Sort, Design, "
1247,Minimum Swaps to Make Strings Equal,Minimum Swaps to Make Strings Equal,minimum-swaps-to-make-strings-equal,,Medium,"String, Greedy, "
1250,Check If It Is a Good Array,Check If It Is a Good Array,check-if-it-is-a-good-array,,Medium,"Math, "
1251,Average Selling Price,Average Selling Price,average-selling-price,,Medium,
1252,Cells with Odd Values in a Matrix,Cells with Odd Values in a Matrix,cells-with-odd-values-in-a-matrix,,Medium,"Array, "
1256,Encode Number,Encode Number,encode-number,,Medium,"Math, Bit Manipulation, "
1258,Synonymous Sentences,Synonymous Sentences,synonymous-sentences,,Medium,"Backtracking, "
1260,Shift 2D Grid,Shift 2D Grid,shift-2d-grid,,Medium,"Array, "
1261,Find Elements in a Contaminated Binary Tree,Find Elements in a Contaminated Binary Tree,find-elements-in-a-contaminated-binary-tree,,Medium,"Hash Table, Tree, "
1265,Print Immutable Linked List in Reverse,Print Immutable Linked List in Reverse,print-immutable-linked-list-in-reverse,,Medium,
1266,Minimum Time Visiting All Points,Minimum Time Visiting All Points,minimum-time-visiting-all-points,,Medium,"Array, Geometry, "
1270,All People Report to the Given Manager,All People Report to the Given Manager,all-people-report-to-the-given-manager,,Medium,
1271,Hexspeak,Hexspeak,hexspeak,,Medium,"Math, String, "
1273,Delete Tree Nodes,Delete Tree Nodes,delete-tree-nodes,,Medium,"Dynamic Programming, Depth-first Search, "
1274,Number of Ships in a Rectangle,Number of Ships in a Rectangle,number-of-ships-in-a-rectangle,,Medium,"Divide and Conquer, "
1275,Find Winner on a Tic Tac Toe Game,Find Winner on a Tic Tac Toe Game,find-winner-on-a-tic-tac-toe-game,,Medium,"Array, "
1276,Number of Burgers with No Waste of Ingredients,Number of Burgers with No Waste of Ingredients,number-of-burgers-with-no-waste-of-ingredients,,Medium,"Math, Greedy, "
1279,Traffic Light Controlled Intersection,Traffic Light Controlled Intersection,traffic-light-controlled-intersection,,Medium,
1281,Subtract the Product and Sum of Digits of an Integer,Subtract the Product and Sum of Digits of an Integer,subtract-the-product-and-sum-of-digits-of-an-integer,,Medium,"Math, "
1282,Group the People Given the Group Size They Belong To,Group the People Given the Group Size They Belong To,group-the-people-given-the-group-size-they-belong-to,,Medium,"Greedy, "
1283,Find the Smallest Divisor Given a Threshold,Find the Smallest Divisor Given a Threshold,find-the-smallest-divisor-given-a-threshold,,Medium,"Binary Search, "
1284,Minimum Number of Flips to Convert Binary Matrix to Zero Matrix,Minimum Number of Flips to Convert Binary Matrix to Zero Matrix,minimum-number-of-flips-to-convert-binary-matrix-to-zero-matrix,,Medium,"Breadth-first Search, "
1294,Weather Type in Each Country,Weather Type in Each Country,weather-type-in-each-country,,Medium,
1297,Maximum Number of Occurrences of a Substring,Maximum Number of Occurrences of a Substring,maximum-number-of-occurrences-of-a-substring,,Medium,"String, Bit Manipulation, "
1298,Maximum Candies You Can Get from Boxes,Maximum Candies You Can Get from Boxes,maximum-candies-you-can-get-from-boxes,,Medium,"Breadth-first Search, "
1299,Replace Elements with Greatest Element on Right Side,Replace Elements with Greatest Element on Right Side,replace-elements-with-greatest-element-on-right-side,,Medium,"Array, "
1304,Find N Unique Integers Sum up to Zero,Find N Unique Integers Sum up to Zero,find-n-unique-integers-sum-up-to-zero,,Medium,"Array, "
1307,Verbal Arithmetic Puzzle,Verbal Arithmetic Puzzle,verbal-arithmetic-puzzle,,Medium,"Math, Backtracking, "
1308,Running Total for Different Genders,Running Total for Different Genders,running-total-for-different-genders,,Medium,
1311,Get Watched Videos by Your Friends,Get Watched Videos by Your Friends,get-watched-videos-by-your-friends,,Medium,"Hash Table, String, Breadth-first Search, "
1313,Decompress Run-Length Encoded List,Decompress Run-Length Encoded List,decompress-run-length-encoded-list,,Medium,"Array, "
1314,Matrix Block Sum,Matrix Block Sum,matrix-block-sum,,Medium,"Dynamic Programming, "
1316,Distinct Echo Substrings,Distinct Echo Substrings,distinct-echo-substrings,,Medium,"String, Rolling Hash, "
1317,Convert Integer to the Sum of Two No-Zero Integers,Convert Integer to the Sum of Two No-Zero Integers,convert-integer-to-the-sum-of-two-no-zero-integers,,Medium,"Math, "
1321,Restaurant Growth,Restaurant Growth,restaurant-growth,,Medium,
1322,Ads Performance,Ads Performance,ads-performance,,Medium,
1323,Maximum 69 Number,Maximum 69 Number,maximum-69-number,,Medium,"Math, "
1324,Print Words Vertically,Print Words Vertically,print-words-vertically,,Medium,"String, "
1326,Minimum Number of Taps to Open to Water a Garden,Minimum Number of Taps to Open to Water a Garden,minimum-number-of-taps-to-open-to-water-a-garden,,Medium,"Dynamic Programming, Greedy, "
1327,List the Products Ordered in a Period,List the Products Ordered in a Period,list-the-products-ordered-in-a-period,,Medium,
1328,Break a Palindrome,Break a Palindrome,break-a-palindrome,,Medium,"String, "
1329,Sort the Matrix Diagonally,Sort the Matrix Diagonally,sort-the-matrix-diagonally,,Medium,"Array, Sort, "
1330,Reverse Subarray To Maximize Array Value,Reverse Subarray To Maximize Array Value,reverse-subarray-to-maximize-array-value,,Medium,"Array, Math, "
1332,Remove Palindromic Subsequences,Remove Palindromic Subsequences,remove-palindromic-subsequences,,Medium,"String, "
1333,"Filter Restaurants by Vegan-Friendly, Price and Distance","Filter Restaurants by Vegan-Friendly, Price and Distance",filter-restaurants-by-vegan-friendly-price-and-distance,,Medium,"Array, Sort, "
1336,Number of Transactions per Visit,Number of Transactions per Visit,number-of-transactions-per-visit,,Medium,
1341,Movie Rating,Movie Rating,movie-rating,,Medium,
1343,Number of Sub-arrays of Size K and Average Greater than or Equal to Threshold,Number of Sub-arrays of Size K and Average Greater than or Equal to Threshold,number-of-sub-arrays-of-size-k-and-average-greater-than-or-equal-to-threshold,,Medium,"Array, "
1344,Angle Between Hands of a Clock,Angle Between Hands of a Clock,angle-between-hands-of-a-clock,,Medium,"Math, "
1346,Check If N and Its Double Exist,Check If N and Its Double Exist,check-if-n-and-its-double-exist,,Medium,"Array, "
1348,Tweet Counts Per Frequency,Tweet Counts Per Frequency,tweet-counts-per-frequency,,Medium,"Design, "
1354,Construct Target Array With Multiple Sums,Construct Target Array With Multiple Sums,construct-target-array-with-multiple-sums,,Medium,"Greedy, "
1355,Activity Participants,Activity Participants,activity-participants,,Medium,
1357,Apply Discount Every n Orders,Apply Discount Every n Orders,apply-discount-every-n-orders,,Medium,"Design, "
1360,Number of Days Between Two Dates,Number of Days Between Two Dates,number-of-days-between-two-dates,,Medium,
1361,Validate Binary Tree Nodes,Validate Binary Tree Nodes,validate-binary-tree-nodes,,Medium,"Graph, "
1362,Closest Divisors,Closest Divisors,closest-divisors,,Medium,"Math, "
1363,Largest Multiple of Three,Largest Multiple of Three,largest-multiple-of-three,,Medium,"Math, Dynamic Programming, "
1364,Number of Trusted Contacts of a Customer,Number of Trusted Contacts of a Customer,number-of-trusted-contacts-of-a-customer,,Medium,
1366,Rank Teams by Votes,Rank Teams by Votes,rank-teams-by-votes,,Medium,"Array, Sort, "
1370,Increasing Decreasing String,Increasing Decreasing String,increasing-decreasing-string,,Medium,"String, Sort, "
1373,Maximum Sum BST in Binary Tree,Maximum Sum BST in Binary Tree,maximum-sum-bst-in-binary-tree,,Medium,"Dynamic Programming, Binary Search Tree, "
1374,Generate a String With Characters That Have Odd Counts,Generate a String With Characters That Have Odd Counts,generate-a-string-with-characters-that-have-odd-counts,,Medium,"String, "
1377,Frog Position After T Seconds,Frog Position After T Seconds,frog-position-after-t-seconds,,Medium,"Depth-first Search, "
1378,Replace Employee ID With The Unique Identifier,Replace Employee ID With The Unique Identifier,replace-employee-id-with-the-unique-identifier,,Medium,
1379,Find a Corresponding Node of a Binary Tree in a Clone of That Tree,Find a Corresponding Node of a Binary Tree in a Clone of That Tree,find-a-corresponding-node-of-a-binary-tree-in-a-clone-of-that-tree,,Medium,"Tree, "
1384,Total Sales Amount by Year,Total Sales Amount by Year,total-sales-amount-by-year,,Medium,
1385,Find the Distance Value Between Two Arrays,Find the Distance Value Between Two Arrays,find-the-distance-value-between-two-arrays,,Medium,"Array, "
1386,Cinema Seat Allocation,Cinema Seat Allocation,cinema-seat-allocation,,Medium,"Array, Greedy, "
1389,Create Target Array in the Given Order,Create Target Array in the Given Order,create-target-array-in-the-given-order,,Medium,"Array, "
1390,Four Divisors,Four Divisors,four-divisors,,Medium,"Math, "
1391,Check if There is a Valid Path in a Grid,Check if There is a Valid Path in a Grid,check-if-there-is-a-valid-path-in-a-grid,,Medium,"Depth-first Search, Breadth-first Search, "
1393,Capital Gain/Loss,Capital Gain/Loss,capital-gainloss,,Medium,
1395,Count Number of Teams,Count Number of Teams,count-number-of-teams,,Medium,"Array, "
1397,Find All Good Strings,Find All Good Strings,find-all-good-strings,,Medium,"Dynamic Programming, "
1399,Count Largest Group,Count Largest Group,count-largest-group,,Medium,"Array, "
1401,Circle and Rectangle Overlapping,Circle and Rectangle Overlapping,circle-and-rectangle-overlapping,,Medium,"Geometry, "
1402,Reducing Dishes,Reducing Dishes,reducing-dishes,,Medium,"Dynamic Programming, "
1403,Minimum Subsequence in Non-Increasing Order,Minimum Subsequence in Non-Increasing Order,minimum-subsequence-in-non-increasing-order,,Medium,"Greedy, Sort, "
1405,Longest Happy String,Longest Happy String,longest-happy-string,,Medium,"Dynamic Programming, Greedy, "
1407,Top Travellers,Top Travellers,top-travellers,,Medium,
1408,String Matching in an Array,String Matching in an Array,string-matching-in-an-array,,Medium,
1409,Queries on a Permutation With Key,Queries on a Permutation With Key,queries-on-a-permutation-with-key,,Medium,"Array, "
1410,HTML Entity Parser,HTML Entity Parser,html-entity-parser,,Medium,"String, Stack, "
1412,Find the Quiet Students in All Exams,Find the Quiet Students in All Exams,find-the-quiet-students-in-all-exams,,Medium,
1413,Minimum Value to Get Positive Step by Step Sum,Minimum Value to Get Positive Step by Step Sum,minimum-value-to-get-positive-step-by-step-sum,,Medium,"Array, "
1417,Reformat The String,Reformat The String,reformat-the-string,,Medium,"String, "
1418,Display Table of Food Orders in a Restaurant,Display Table of Food Orders in a Restaurant,display-table-of-food-orders-in-a-restaurant,,Medium,"Hash Table, "
1421,NPV Queries,NPV Queries,npv-queries,,Medium,
1426,Counting Elements,Counting Elements,counting-elements,,Medium,"Array, "
1428,Leftmost Column with at Least a One,Leftmost Column with at Least a One,leftmost-column-with-at-least-a-one,,Medium,"Array, "
1431,Kids With the Greatest Number of Candies,Kids With the Greatest Number of Candies,kids-with-the-greatest-number-of-candies,,Medium,"Array, "
1432,Max Difference You Can Get From Changing an Integer,Max Difference You Can Get From Changing an Integer,max-difference-you-can-get-from-changing-an-integer,,Medium,"String, "
1433,Check If a String Can Break Another String,Check If a String Can Break Another String,check-if-a-string-can-break-another-string,,Medium,"String, Greedy, "
1435,Create a Session Bar Chart,Create a Session Bar Chart,create-a-session-bar-chart,,Medium,
1437,Check If All 1's Are at Least Length K Places Away,Check If All 1's Are at Least Length K Places Away,check-if-all-1s-are-at-least-length-k-places-away,,Medium,"Array, "
1440,Evaluate Boolean Expression,Evaluate Boolean Expression,evaluate-boolean-expression,,Medium,
1441,Build an Array With Stack Operations,Build an Array With Stack Operations,build-an-array-with-stack-operations,,Medium,"Stack, "
1445,Apples & Oranges,Apples & Oranges,apples-oranges,,Medium,
1447,Simplified Fractions,Simplified Fractions,simplified-fractions,,Medium,"Math, "
1450,Number of Students Doing Homework at a Given Time,Number of Students Doing Homework at a Given Time,number-of-students-doing-homework-at-a-given-time,,Medium,"Array, "
1451,Rearrange Words in a Sentence,Rearrange Words in a Sentence,rearrange-words-in-a-sentence,,Medium,"String, Sort, "
1452,People Whose List of Favorite Companies Is Not a Subset of Another List,People Whose List of Favorite Companies Is Not a Subset of Another List,people-whose-list-of-favorite-companies-is-not-a-subset-of-another-list,,Medium,"String, Sort, "
1453,Maximum Number of Darts Inside of a Circular Dartboard,Maximum Number of Darts Inside of a Circular Dartboard,maximum-number-of-darts-inside-of-a-circular-dartboard,,Medium,"Geometry, "
1454,Active Users,Active Users,active-users,,Medium,
1459,Rectangles Area,Rectangles Area,rectangles-area,,Medium,
1460,Make Two Arrays Equal by Reversing Sub-arrays,Make Two Arrays Equal by Reversing Sub-arrays,make-two-arrays-equal-by-reversing-sub-arrays,,Medium,"Array, "
1461,Check If a String Contains All Binary Codes of Size K,Check If a String Contains All Binary Codes of Size K,check-if-a-string-contains-all-binary-codes-of-size-k,,Medium,"String, Bit Manipulation, "
1464,Maximum Product of Two Elements in an Array,Maximum Product of Two Elements in an Array,maximum-product-of-two-elements-in-an-array,,Medium,"Array, "
1465,Maximum Area of a Piece of Cake After Horizontal and Vertical Cuts,Maximum Area of a Piece of Cake After Horizontal and Vertical Cuts,maximum-area-of-a-piece-of-cake-after-horizontal-and-vertical-cuts,,Medium,"Array, "
1467,Probability of a Two Boxes Having The Same Number of Distinct Balls,Probability of a Two Boxes Having The Same Number of Distinct Balls,probability-of-a-two-boxes-having-the-same-number-of-distinct-balls,,Medium,"Math, Backtracking, "
1468,Calculate Salaries,Calculate Salaries,calculate-salaries,,Medium,
1471,The k Strongest Values in an Array,The k Strongest Values in an Array,the-k-strongest-values-in-an-array,,Medium,"Array, Sort, "
1472,Design Browser History,Design Browser History,design-browser-history,,Medium,"Design, "
1476,Subrectangle Queries,Subrectangle Queries,subrectangle-queries,,Medium,"Array, "
1479,Sales by Day of the Week,Sales by Day of the Week,sales-by-day-of-the-week,,Medium,
1483,Kth Ancestor of a Tree Node,Kth Ancestor of a Tree Node,kth-ancestor-of-a-tree-node,,Medium,"Dynamic Programming, "
1485,Clone Binary Tree With Random Pointer,Clone Binary Tree With Random Pointer,clone-binary-tree-with-random-pointer,,Medium,"Hash Table, Tree, Depth-first Search, Breadth-first Search, "
1486,XOR Operation in an Array,XOR Operation in an Array,xor-operation-in-an-array,,Medium,"Array, Bit Manipulation, "
1487,Making File Names Unique,Making File Names Unique,making-file-names-unique,,Medium,"Hash Table, String, "
1488,Avoid Flood in The City,Avoid Flood in The City,avoid-flood-in-the-city,,Medium,"Array, Hash Table, "
1489,Find Critical and Pseudo-Critical Edges in Minimum Spanning Tree,Find Critical and Pseudo-Critical Edges in Minimum Spanning Tree,find-critical-and-pseudo-critical-edges-in-minimum-spanning-tree,,Medium,"Depth-first Search, Union Find, "
1490,Clone N-ary Tree,Clone N-ary Tree,clone-n-ary-tree,,Medium,"Hash Table, Tree, Depth-first Search, Breadth-first Search, "
1491,Average Salary Excluding the Minimum and Maximum Salary,Average Salary Excluding the Minimum and Maximum Salary,average-salary-excluding-the-minimum-and-maximum-salary,,Medium,"Array, Sort, "
1492,The kth Factor of n,The kth Factor of n,the-kth-factor-of-n,,Medium,"Math, "
1495,Friendly Movies Streamed Last Month,Friendly Movies Streamed Last Month,friendly-movies-streamed-last-month,,Medium,
1500,Design a File Sharing System,Design a File Sharing System,design-a-file-sharing-system,,Medium,"Array, "
1501,Countries You Can Safely Invest In,Countries You Can Safely Invest In,countries-you-can-safely-invest-in,,Medium,
1503,Last Moment Before All Ants Fall Out of a Plank,Last Moment Before All Ants Fall Out of a Plank,last-moment-before-all-ants-fall-out-of-a-plank,,Medium,"Array, Brainteaser, "
1506,Find Root of N-Ary Tree,Find Root of N-Ary Tree,find-root-of-n-ary-tree,,Medium,
